# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
7.000000000000000000e+00 4.681009863711822483e+00 4.634014400363488662e+00 7.140541722329510677e+00 7.137047346756165922e+00
8.000000000000000000e+00 4.679385491154515186e+00 4.638456065397075001e+00 7.137470486854247120e+00 7.142117344143413149e+00
9.000000000000000000e+00 4.673809848233764441e+00 4.629030453250964072e+00 7.126769631368977898e+00 7.127634556599997673e+00
1.000000000000000000e+01 4.677820132240565698e+00 4.630570024979506094e+00 7.134414293636582194e+00 7.129348631466992714e+00
1.100000000000000000e+01 4.684225780608056056e+00 4.641398996415860623e+00 7.145991849467789869e+00 7.146340428813330092e+00
1.200000000000000000e+01 4.686357445625146667e+00 4.640394262704014672e+00 7.151850291935032189e+00 7.146109322826047716e+00
1.300000000000000000e+01 4.678837758567707894e+00 4.637987055415357496e+00 7.141401762847641166e+00 7.142517993034172896e+00
1.400000000000000000e+01 4.674399778378955261e+00 4.632635063774092288e+00 7.135540917853531617e+00 7.134201045239533023e+00
1.500000000000000000e+01 4.678342318342012085e+00 4.634247268567882827e+00 7.141941730314507630e+00 7.137446306001640650e+00
1.600000000000000000e+01 4.680608194505611941e+00 4.644247837160292214e+00 7.143772319979201590e+00 7.150185146626772514e+00
1.700000000000000000e+01 4.688082077379521984e+00 4.646056789580729429e+00 7.154578318741766196e+00 7.152401631042198282e+00
1.800000000000000000e+01 4.678515446569128322e+00 4.635125081816987347e+00 7.144198657483752157e+00 7.137490038178382790e+00
1.900000000000000000e+01 4.672330493407415908e+00 4.635144135512572205e+00 7.136321762577124694e+00 7.138175570545341131e+00
2.000000000000000000e+01 4.663983604625775214e+00 4.632345664347053749e+00 7.126961656796050093e+00 7.134109118842278718e+00
2.100000000000000000e+01 4.665542953501021550e+00 4.633270078600629560e+00 7.132268595320097937e+00 7.137776137440907220e+00
2.200000000000000000e+01 4.671058459981091815e+00 4.635483264260857439e+00 7.141050541786555073e+00 7.139664466028704304e+00
2.300000000000000000e+01 4.676108073531331399e+00 4.638194611823299951e+00 7.146105080795337017e+00 7.143228509620429101e+00
2.400000000000000000e+01 4.678396051631749764e+00 4.638308242416598226e+00 7.149167116207552297e+00 7.142723537811924039e+00
2.500000000000000000e+01 4.667078922390288653e+00 4.632841024250323514e+00 7.135755043274983223e+00 7.136009135410520621e+00
2.600000000000000000e+01 4.673758434725797883e+00 4.633806039458537640e+00 7.145798215506556694e+00 7.136338097329510077e+00
2.700000000000000000e+01 4.666569708998538957e+00 4.633164941118225855e+00 7.135480615671381699e+00 7.135284518132617215e+00
2.800000000000000000e+01 4.667682388152528894e+00 4.632232438656726181e+00 7.137358373558752689e+00 7.133882352357215240e+00
2.900000000000000000e+01 4.660706107242897467e+00 4.630195820239533688e+00 7.126585845442529710e+00 7.130497265931117212e+00
3.000000000000000000e+01 4.669457146840911399e+00 4.638285659444158604e+00 7.141588102907607372e+00 7.143769115957101512e+00
3.100000000000000000e+01 4.665245385779211773e+00 4.632121846041049373e+00 7.135913759650982513e+00 7.135289627817123836e+00
3.200000000000000000e+01 4.671980232843755410e+00 4.641761187644776854e+00 7.147938872362226803e+00 7.149108014701647917e+00
3.220000000000000284e+01 4.660278092202974953e+00 4.629046226261058550e+00 7.129577728560011707e+00 7.130143480385910060e+00
3.239999999999999858e+01 4.661433130752613785e+00 4.631571553478474712e+00 7.132328093607696928e+00 7.133422845436167670e+00
3.260000000000000142e+01 4.658697039928133776e+00 4.631198792485331062e+00 7.126871803849666343e+00 7.132265555334834417e+00
3.279999999999999716e+01 4.661610183505899840e+00 4.633266796018647327e+00 7.131948366474827772e+00 7.135912878264314863e+00
3.300000000000000000e+01 4.657531270271831225e+00 4.625793875394195176e+00 7.126766981624470532e+00 7.125328217137377962e+00
3.320000000000000284e+01 4.656778540959521706e+00 4.629443170606773350e+00 7.127739853058248976e+00 7.132010904356041792e+00
3.339999999999999858e+01 4.653347937010042124e+00 4.625673598981586032e+00 7.122368205731817170e+00 7.126215004410578757e+00
