# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
1.500000000000000000e+00 5.082776571379282515e+00 5.083937944273061227e+00 6.256545039158275756e+00 6.254590186580831990e+00
1.600000000000000089e+00 5.085286047159462086e+00 5.088212405445173836e+00 6.260375171365827995e+00 6.260684030389091603e+00
1.699999999999999956e+00 5.078754989635926087e+00 5.085082488098416675e+00 6.252870340273419814e+00 6.257215291016934522e+00
1.800000000000000044e+00 5.092937870437983072e+00 5.094759637103845940e+00 6.268614554858321419e+00 6.267668031205135826e+00
1.899999999999999911e+00 5.089294815318480936e+00 5.091098485484098823e+00 6.264295227081509765e+00 6.263346142898155833e+00
2.000000000000000000e+00 5.097740930551772465e+00 5.100068388619752646e+00 6.273961442504651487e+00 6.273567218110929211e+00
2.100000000000000089e+00 5.094279812043667199e+00 5.100533480221991489e+00 6.268824838830403756e+00 6.273256676210863247e+00
2.200000000000000178e+00 5.080526388734980969e+00 5.082873866550182029e+00 6.252143152894624301e+00 6.251704245830262074e+00
2.299999999999999822e+00 5.088226979344246281e+00 5.090432479373620644e+00 6.261717836858645470e+00 6.261284615106279539e+00
2.399999999999999911e+00 5.086592594295034075e+00 5.092694915098143760e+00 6.260050774621110037e+00 6.264530497715083079e+00
2.500000000000000000e+00 5.080277746987441390e+00 5.080572112291831033e+00 6.253288107077037417e+00 6.250765970141030081e+00
2.600000000000000089e+00 5.088056094571198784e+00 5.089347987083926661e+00 6.261817696035058667e+00 6.260205804177330968e+00
2.700000000000000178e+00 5.081868169616368114e+00 5.089728195815472311e+00 6.254234948453648357e+00 6.260739203496114236e+00
2.799999999999999822e+00 5.083868190473452842e+00 5.088615037470394675e+00 6.255787180868066066e+00 6.258173427692807600e+00
2.899999999999999911e+00 5.092152227810931464e+00 5.096272625950126312e+00 6.265639096017636689e+00 6.267769010971849575e+00
3.000000000000000000e+00 5.078553994663629112e+00 5.084769304859268146e+00 6.250295432461554945e+00 6.254447556422312537e+00
3.100000000000000089e+00 5.066864253156255771e+00 5.073513743720467595e+00 6.235955306468772719e+00 6.240810833884102848e+00
3.200000000000000178e+00 5.078332499665701327e+00 5.080100214528268765e+00 6.250174434492262954e+00 6.249382863228083451e+00
3.299999999999999822e+00 5.095753802558898649e+00 5.099329432837551579e+00 6.270965564527694269e+00 6.271950365269974625e+00
3.399999999999999911e+00 5.094228082043813721e+00 5.099330313872060927e+00 6.267592438728716964e+00 6.270815500379327112e+00
3.500000000000000000e+00 5.081934954979382191e+00 5.081219139885981839e+00 6.253705153434031772e+00 6.250108209100282863e+00
3.600000000000000089e+00 5.079093877501378529e+00 5.079220081988602864e+00 6.249946450998982606e+00 6.247235654424271978e+00
3.700000000000000178e+00 5.093118765645528789e+00 5.098651893894979636e+00 6.266259780687038372e+00 6.269969152854753425e+00
3.799999999999999822e+00 5.084734391487903515e+00 5.086978888374980912e+00 6.256299360774754348e+00 6.255856768284562719e+00
