# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
1.040000000000000000e+02 4.661896315763273790e+00 4.672472083971602075e+00 6.590820782218444585e+00 6.592325206244182390e+00
1.050000000000000000e+02 4.649456981191905314e+00 4.659846890656289986e+00 6.572981547165054117e+00 6.574354327682429222e+00
1.060000000000000000e+02 4.667508393965937863e+00 4.680240333107716033e+00 6.598261316942783949e+00 6.602143902974997758e+00
1.070000000000000000e+02 4.640536417345653142e+00 4.650380837192456873e+00 6.561329307175499892e+00 6.561414990179430973e+00
1.080000000000000000e+02 4.675038731421531146e+00 4.685762164152754927e+00 6.608908338923509262e+00 6.609733062936016701e+00
1.090000000000000000e+02 4.644478396368100448e+00 4.651997284250153797e+00 6.567273020157755603e+00 6.563507111606470268e+00
1.100000000000000000e+02 4.662550709260626647e+00 4.673441424094195717e+00 6.590600485655074614e+00 6.591031146236662863e+00
1.110000000000000000e+02 4.661555825236615824e+00 4.661390867257570569e+00 6.589091414537253222e+00 6.574990628594352238e+00
1.120000000000000000e+02 4.653113087258025082e+00 4.666494853104460105e+00 6.578218662235478575e+00 6.582615262513067833e+00
1.130000000000000000e+02 4.655668440703956357e+00 4.669379969323755653e+00 6.583217288710503823e+00 6.587705586848125350e+00
1.140000000000000000e+02 4.662249378593698701e+00 4.670461978138848558e+00 6.592553033308966803e+00 6.589114000841198582e+00
1.150000000000000000e+02 4.663569376876433914e+00 4.675217946512642442e+00 6.593959442285084016e+00 6.594827009892496150e+00
1.160000000000000000e+02 4.658056354094462392e+00 4.673561059360484826e+00 6.586075594109346731e+00 6.592364765106473179e+00
1.170000000000000000e+02 4.663814655530664766e+00 4.678016259685787936e+00 6.593921648005220071e+00 6.598121346026338152e+00
1.180000000000000000e+02 4.656140417379209140e+00 4.674026388946598054e+00 6.583963774593936336e+00 6.592693481812859524e+00
1.190000000000000000e+02 4.651327436447807884e+00 4.667177674967837753e+00 6.577036548743349975e+00 6.583123758753214538e+00
1.200000000000000000e+02 4.645528936315671764e+00 4.658013677877833381e+00 6.569144530311779917e+00 6.570356839648791691e+00
1.210000000000000000e+02 4.651702196872110839e+00 4.666838546531300480e+00 6.578289362845034738e+00 6.582687493886075103e+00
1.220000000000000000e+02 4.664073626049614951e+00 4.675836065205889014e+00 6.596308775105206301e+00 6.595963076821395710e+00
1.230000000000000000e+02 4.645138555347902098e+00 4.661422256833454902e+00 6.570594496890658220e+00 6.575788284327990674e+00
1.240000000000000000e+02 4.654950945438677934e+00 4.671235127278134946e+00 6.584931841016365972e+00 6.589647560764718470e+00
1.250000000000000000e+02 4.662647443080446763e+00 4.675771844054353643e+00 6.597541094595763767e+00 6.596674253649258191e+00
1.260000000000000000e+02 4.650150373508872725e+00 4.663747550999065794e+00 6.580486706952283882e+00 6.579980694463347213e+00
1.270000000000000000e+02 4.644539255349398488e+00 4.661790133841981820e+00 6.573050333948720514e+00 6.577512366765539298e+00
1.280000000000000000e+02 4.641694980038363560e+00 4.655009322786602510e+00 6.569380998499928737e+00 6.567428454406353033e+00
1.290000000000000000e+02 4.650514486100753686e+00 4.668620912057611427e+00 6.581622693970797577e+00 6.586032671009794726e+00
1.300000000000000000e+02 4.661318716762491654e+00 4.673418203599685405e+00 6.595527935102804662e+00 6.591841462094358839e+00
1.310000000000000000e+02 4.651371640022539999e+00 4.670211335261185148e+00 6.582248032690525719e+00 6.588693350781083424e+00
1.320000000000000000e+02 4.653821210184125867e+00 4.675740131147451351e+00 6.585738866725799667e+00 6.595910302478428910e+00
1.330000000000000000e+02 4.630257901289095201e+00 4.649598638810878093e+00 6.552888689239154907e+00 6.560374935007141417e+00
1.340000000000000000e+02 4.660696112784102674e+00 4.677530267327894897e+00 6.592987855925079188e+00 6.597048856111099369e+00
1.350000000000000000e+02 4.654968643441712572e+00 4.670021150581454172e+00 6.585290753147678089e+00 6.587450777973561600e+00
1.360000000000000000e+02 4.660773710192097852e+00 4.669948519489663497e+00 6.593546567199624953e+00 6.588004195866804302e+00
1.370000000000000000e+02 4.646983544350505646e+00 4.663485135751174404e+00 6.574603048802007521e+00 6.579752309182729242e+00
1.380000000000000000e+02 4.660902792774399117e+00 4.680712713879265685e+00 6.592791503854337876e+00 6.602141349238491053e+00
1.390000000000000000e+02 4.664823153032148895e+00 4.671999386303783197e+00 6.597296940359867357e+00 6.590456825883852510e+00
1.400000000000000000e+02 4.663534862917098067e+00 4.670529723078147732e+00 6.595682161208098471e+00 6.588904674826067343e+00
1.410000000000000000e+02 4.652435547804887328e+00 4.668823429188888596e+00 6.580700995161132383e+00 6.586288603093099603e+00
1.420000000000000000e+02 4.650491824240572392e+00 4.660288839009409934e+00 6.578198875699853510e+00 6.575352661205722704e+00
1.430000000000000000e+02 4.650772415675244353e+00 4.662658415400518841e+00 6.577852936904601044e+00 6.577697748217820717e+00
1.440000000000000000e+02 4.656347738839503592e+00 4.664024860042380816e+00 6.585244865604917841e+00 6.579362332137559832e+00
1.450000000000000000e+02 4.651260649057285868e+00 4.664045841870120945e+00 6.578020540726916998e+00 6.579333187664605731e+00
1.460000000000000000e+02 4.656607349946950691e+00 4.666694405301760717e+00 6.585620270247629193e+00 6.583023737568423961e+00
1.470000000000000000e+02 4.651987834043326053e+00 4.670402079718964039e+00 6.579402929561425140e+00 6.588238746479754049e+00
1.480000000000000000e+02 4.649993742599735747e+00 4.656857915678067172e+00 6.576336021736473469e+00 6.569216361764538270e+00
1.490000000000000000e+02 4.655815061052403614e+00 4.674110793151609045e+00 6.584378015883967095e+00 6.592787179895601923e+00
1.500000000000000000e+02 4.673903790798356717e+00 4.682532554564533989e+00 6.608446927071296884e+00 6.603962956753289149e+00
1.510000000000000000e+02 4.654795674089270641e+00 4.665918694833824709e+00 6.582788788802306001e+00 6.581340579865972984e+00
1.520000000000000000e+02 4.646807614186031721e+00 4.658016717897378811e+00 6.572620156169993066e+00 6.571489296259748869e+00
1.530000000000000000e+02 4.656907881367835955e+00 4.670994974244484510e+00 6.585874679054098735e+00 6.588376880827262916e+00
1.540000000000000000e+02 4.657908612214656685e+00 4.672150973773978144e+00 6.587525491730557903e+00 6.590310204295461993e+00
1.550000000000000000e+02 4.664690624131792696e+00 4.674246847776206693e+00 6.595631074315271292e+00 6.592548234233798432e+00
1.560000000000000000e+02 4.647608550729935395e+00 4.658824700615819658e+00 6.572817869939170166e+00 6.571603406214465259e+00
1.570000000000000000e+02 4.665659563685401245e+00 4.676170470645391930e+00 6.597145752920976491e+00 6.594575086893766702e+00
1.580000000000000000e+02 4.657493410941948575e+00 4.671178832920858781e+00 6.586740168816330510e+00 6.588387612682344852e+00
1.590000000000000000e+02 4.672025410803903434e+00 4.683530481412211621e+00 6.606699463919031068e+00 6.605138102108849552e+00
1.600000000000000000e+02 4.650115621225804574e+00 4.666955140457429430e+00 6.576826101360353505e+00 6.582445820693619609e+00
1.610000000000000000e+02 4.675151962196236077e+00 4.684416219956989202e+00 6.611154692701454394e+00 6.606461072741106832e+00
1.620000000000000000e+02 4.656183420435872300e+00 4.668426483757276202e+00 6.585124270280289238e+00 6.584159805100631147e+00
1.630000000000000000e+02 4.651494875369362347e+00 4.671135830918734300e+00 6.579739575618049230e+00 6.588487789671598094e+00
1.640000000000000000e+02 4.657642513054904398e+00 4.670645196473999228e+00 6.586967023746628236e+00 6.587434925817731823e+00
1.650000000000000000e+02 4.655274059475115855e+00 4.666239084892630729e+00 6.584682080092997047e+00 6.582369021509901330e+00
1.660000000000000000e+02 4.665913488053901048e+00 4.679563518019707047e+00 6.598590997850166673e+00 6.599511338544862049e+00
1.670000000000000000e+02 4.661801984307612834e+00 4.671620784578915497e+00 6.593075461140891491e+00 6.589084461773975221e+00
1.680000000000000000e+02 4.654555522967454451e+00 4.671038936290671018e+00 6.583374724549178936e+00 6.588697832460328030e+00
1.690000000000000000e+02 4.646121108842091729e+00 4.658855929877507407e+00 6.572028698964345494e+00 6.572242746992928097e+00
1.700000000000000000e+02 4.653281168071654150e+00 4.675820449697241088e+00 6.581480397633040269e+00 6.595540744107662334e+00
1.710000000000000000e+02 4.654243380312496292e+00 4.672175317962641294e+00 6.582286863255538911e+00 6.589698088775667095e+00
1.720000000000000000e+02 4.667447936231248207e+00 4.679922347711777064e+00 6.600247736401615661e+00 6.600253186838371811e+00
1.730000000000000000e+02 4.668890853581763700e+00 4.677087918639603714e+00 6.602605072592911739e+00 6.596554934667119952e+00
1.740000000000000000e+02 4.663269967748617795e+00 4.670948853237774756e+00 6.593916523568441157e+00 6.587574268241120024e+00
1.750000000000000000e+02 4.663433244784815024e+00 4.678002245065808751e+00 6.594059780052617725e+00 6.597239603210637071e+00
1.760000000000000000e+02 4.654365577654034247e+00 4.663425718145618681e+00 6.582260114202560075e+00 6.577510282766978023e+00
1.770000000000000000e+02 4.654180758729862255e+00 4.661257298036317387e+00 6.582100358850915711e+00 6.575321512115739786e+00
1.780000000000000000e+02 4.663048311554872427e+00 4.673601739201259875e+00 6.593797363556701541e+00 6.591485188506381654e+00
