# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
1.300000000000000044e+00 4.269970993928442482e+00 4.280488696549094918e+00 6.471824637822852111e+00 6.473660506973948792e+00
1.399999999999999911e+00 4.267758611606313757e+00 4.276960080076912973e+00 6.468246268413820665e+00 6.467877589402303506e+00
1.500000000000000000e+00 4.262164316098202121e+00 4.269620014125050211e+00 6.459800437830224062e+00 6.457942146229719960e+00
1.600000000000000089e+00 4.261450665163904361e+00 4.270457785358750868e+00 6.459810287235084658e+00 6.459882598208931626e+00
1.699999999999999956e+00 4.262608826494524550e+00 4.270778735965039097e+00 6.462459029324476134e+00 6.460761934849633903e+00
1.800000000000000044e+00 4.265214068617166454e+00 4.275784542161327195e+00 6.465208749297089774e+00 6.467243612021591481e+00
1.899999999999999911e+00 4.265244417651945952e+00 4.273366281594645599e+00 6.463693751361526019e+00 6.462179398117963380e+00
2.000000000000000000e+00 4.261032980366928236e+00 4.270710829907109485e+00 6.459045059984653392e+00 6.459195527036084350e+00
2.100000000000000089e+00 4.268526314704676139e+00 4.276434692217041089e+00 6.469915575105848582e+00 6.467422908992324970e+00
2.200000000000000178e+00 4.269378740192751209e+00 4.277453518031208546e+00 6.471042914714484340e+00 6.468770140126821389e+00
2.299999999999999822e+00 4.265660660979541774e+00 4.279338543438442777e+00 6.466738960837471240e+00 6.472813522783606111e+00
2.399999999999999911e+00 4.270198814404209564e+00 4.280137877110003153e+00 6.473057038860624779e+00 6.473774458747496574e+00
2.500000000000000000e+00 4.266489382980965139e+00 4.274354357513131752e+00 6.467082975018096036e+00 6.464726678728528242e+00
2.600000000000000089e+00 4.268275111978070413e+00 4.274896482362138705e+00 6.469689756560521587e+00 6.465685212944693561e+00
2.700000000000000178e+00 4.261401257606378223e+00 4.270692011904937857e+00 6.460264891310329105e+00 6.460079829669602702e+00
2.799999999999999822e+00 4.262970135806661176e+00 4.270865459754555893e+00 6.463857270576670366e+00 6.461811997806474750e+00
2.899999999999999911e+00 4.263527395405978915e+00 4.274890156035596966e+00 6.462608053288942500e+00 6.465821905560031446e+00
3.000000000000000000e+00 4.265237210758482611e+00 4.272240151136658781e+00 6.464388188545703073e+00 6.460443145118046182e+00
3.100000000000000089e+00 4.267951118239690977e+00 4.274884791220389779e+00 6.468109095628891581e+00 6.464089498205949802e+00
3.200000000000000178e+00 4.268020144797426418e+00 4.277004603276068906e+00 6.467875747247881613e+00 6.467315521803302936e+00
3.299999999999999822e+00 4.270940732269813189e+00 4.281505440695961617e+00 6.474018454578067683e+00 6.476116580295119718e+00
3.399999999999999911e+00 4.264372853940665564e+00 4.275037258682116814e+00 6.463976347084617657e+00 6.465760726712330708e+00
3.500000000000000000e+00 4.266213676484856165e+00 4.276723210914391338e+00 6.466577363664286260e+00 6.468805694712948196e+00
3.600000000000000089e+00 4.272926014556533758e+00 4.277936946475422886e+00 6.477307981913954293e+00 6.471100412995282269e+00
3.700000000000000178e+00 4.268550338409308864e+00 4.277068104892475020e+00 6.470634757591604114e+00 6.470155650700960770e+00
3.799999999999999822e+00 4.268133855827580092e+00 4.276730898426388983e+00 6.468365587945261730e+00 6.468011000302767322e+00
3.899999999999999911e+00 4.267311779364858282e+00 4.275031252672614634e+00 6.467440764546332765e+00 6.465436890377752377e+00
4.000000000000000000e+00 4.270760158325049183e+00 4.279957221993155869e+00 6.471038753115677444e+00 6.471901432302775703e+00
6.000000000000000000e+00 4.272594093457692033e+00 4.279540818696245807e+00 6.474006925090913356e+00 6.471987595786984571e+00
8.000000000000000000e+00 4.272350577148277928e+00 4.278691996956291099e+00 6.472389026159877545e+00 6.471100170912579941e+00
1.000000000000000000e+01 4.273523794056779401e+00 4.281446823675823410e+00 6.473502515113747080e+00 6.474792889002323193e+00
1.200000000000000000e+01 4.271525378563146624e+00 4.277303932919010343e+00 6.470275286857090080e+00 6.468894500433798989e+00
1.400000000000000000e+01 4.268279276116221155e+00 4.273326482283281713e+00 6.464448808439253291e+00 6.462912189769135729e+00
1.600000000000000000e+01 4.269265270431697346e+00 4.273775637381230119e+00 6.466844983140981995e+00 6.464486845453934372e+00
1.800000000000000000e+01 4.267211202593209407e+00 4.271991189775306452e+00 6.463932226668147152e+00 6.462522851080684916e+00
2.000000000000000000e+01 4.270936648437225536e+00 4.276922603821854629e+00 6.470363932816428409e+00 6.470339429166214629e+00
2.200000000000000000e+01 4.264295579082836518e+00 4.270041622516050239e+00 6.459618499245194378e+00 6.459822539800184948e+00
2.400000000000000000e+01 4.262602099935916655e+00 4.263045010038171156e+00 6.456493614682221605e+00 6.449554135339328198e+00
2.600000000000000000e+01 4.266573064370146717e+00 4.270399248479015419e+00 6.461503217635288898e+00 6.459685204956500115e+00
2.800000000000000000e+01 4.271977496079998993e+00 4.275345557547829856e+00 6.469416288874348275e+00 6.466593539777548472e+00
3.000000000000000000e+01 4.271352891777405070e+00 4.277762937275522148e+00 6.468842531044139754e+00 6.471232058769601281e+00
3.200000000000000000e+01 4.273538687470707309e+00 4.276713200988273123e+00 6.471377079892667084e+00 6.469536966634675146e+00
3.400000000000000000e+01 4.273125007400798481e+00 4.275757636566811293e+00 6.470074291434490199e+00 6.467780376827430011e+00
3.600000000000000000e+01 4.268218818168231898e+00 4.273170170976491100e+00 6.463635697832000204e+00 6.464351192529100842e+00
3.800000000000000000e+01 4.264497454713793267e+00 4.271021771181818139e+00 6.458916455586671823e+00 6.462152890233437752e+00
4.000000000000000000e+01 4.266543836120371580e+00 4.269917261705457712e+00 6.461249370337888820e+00 6.459638038628721546e+00
4.200000000000000000e+01 4.268187587272327832e+00 4.272140374307089594e+00 6.463250760414720908e+00 6.462481290947486023e+00
4.400000000000000000e+01 4.268229787900026828e+00 4.272835607384720902e+00 6.463378404080665440e+00 6.463854629539182994e+00
4.600000000000000000e+01 4.266954954058872040e+00 4.267011809735874017e+00 6.461724713394631614e+00 6.455798459230670971e+00
4.800000000000000000e+01 4.266771496426934540e+00 4.272245596303767989e+00 6.462070810681263211e+00 6.464202168739134891e+00
5.000000000000000000e+01 4.268498047774264670e+00 4.271771857412548279e+00 6.462367499237872792e+00 6.461348506382107892e+00
5.200000000000000000e+01 4.272367393891689957e+00 4.276139525947415976e+00 6.466657921333746728e+00 6.467105317658401908e+00
5.400000000000000000e+01 4.274711823606359928e+00 4.275125103500599266e+00 6.470421990193178985e+00 6.465340476347511078e+00
5.600000000000000000e+01 4.275703263144354338e+00 4.277201914380824199e+00 6.472377415093474973e+00 6.469135215825351004e+00
5.800000000000000000e+01 4.277034952541946211e+00 4.278539369035442519e+00 6.473140879736908104e+00 6.470623625908923593e+00
6.000000000000000000e+01 4.274658892478784722e+00 4.280047388998332814e+00 6.469335411447562301e+00 6.472447723798700814e+00
6.200000000000000000e+01 4.274073365821575265e+00 4.274436917685354054e+00 6.467241611267765755e+00 6.463317465938043682e+00
6.400000000000000000e+01 4.269003417894589703e+00 4.273500410619781142e+00 6.460522984279816860e+00 6.462495623544796786e+00
6.600000000000000000e+01 4.270452419962110113e+00 4.272261691620562907e+00 6.463137850408092966e+00 6.461144307337760573e+00
6.800000000000000000e+01 4.263690193329940925e+00 4.269202730115490674e+00 6.452789043843917050e+00 6.456348272583928960e+00
