# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
5.200000000000000000e+01 5.186311851483677238e+00 5.181992939938941944e+00 6.102140072140350036e+00 6.094773381431801695e+00
5.300000000000000000e+01 5.184393992814827712e+00 5.188577332268099696e+00 6.098646755836012900e+00 6.101576246628932054e+00
5.400000000000000000e+01 5.186663714001233494e+00 5.184021629504728779e+00 6.101896076201242636e+00 6.096336664143653827e+00
5.500000000000000000e+01 5.189915029363028509e+00 5.193273648783678809e+00 6.105512075822878693e+00 6.106944189470967288e+00
5.600000000000000000e+01 5.205731819339384003e+00 5.204213787174522210e+00 6.123110565341436384e+00 6.119258657500998844e+00
5.700000000000000000e+01 5.199080485672119778e+00 5.200431235476671077e+00 6.115126155892852466e+00 6.114953586082363834e+00
5.800000000000000000e+01 5.195682385031592965e+00 5.199733678418875904e+00 6.111674872073392883e+00 6.114350358632952620e+00
5.900000000000000000e+01 5.197913830965764426e+00 5.191646309660292502e+00 6.114055750027023173e+00 6.104959778279793525e+00
6.000000000000000000e+01 5.189418387345854811e+00 5.188650283776286898e+00 6.104826048050203013e+00 6.101885829039309428e+00
6.100000000000000000e+01 5.192777967746627255e+00 5.198109380852470984e+00 6.107751375244826697e+00 6.112339279232474887e+00
6.200000000000000000e+01 5.209948073943152735e+00 5.210112070887118918e+00 6.126739541817524781e+00 6.125432746238312909e+00
6.300000000000000000e+01 5.194758930531516050e+00 5.196083575390470166e+00 6.109736507936386118e+00 6.109808737126529721e+00
6.400000000000000000e+01 5.192282367765571394e+00 5.197805166830917756e+00 6.107800144457127267e+00 6.112763374210415712e+00
6.500000000000000000e+01 5.205975576422275708e+00 5.200274362633794389e+00 6.121731703854109696e+00 6.113792054247673136e+00
6.600000000000000000e+01 5.207127095463699895e+00 5.210053774319657549e+00 6.122605036153248470e+00 6.124804054180781776e+00
6.700000000000000000e+01 5.196684079742151852e+00 5.199843385099591764e+00 6.111622104788622778e+00 6.113953332531564477e+00
6.800000000000000000e+01 5.201642409774138720e+00 5.206078317132657673e+00 6.117771687390062496e+00 6.121203831607096468e+00
6.900000000000000000e+01 5.212205863439641540e+00 5.214028433019543662e+00 6.129702983756864398e+00 6.130523303342687136e+00
7.000000000000000000e+01 5.211962427660592923e+00 5.213713727913724227e+00 6.129067646131636238e+00 6.129613698377990971e+00
7.100000000000000000e+01 5.209207433605264725e+00 5.210874972307309783e+00 6.125331448773778220e+00 6.125647917170295997e+00
7.200000000000000000e+01 5.211938243830797290e+00 5.214621728358145525e+00 6.128639628870550915e+00 6.130449870897786369e+00
7.300000000000000000e+01 5.211313156879856301e+00 5.220805010525839229e+00 6.128104467432795133e+00 6.137188752432647831e+00
7.400000000000000000e+01 5.200230564905507613e+00 5.199186266998452766e+00 6.115050406888216550e+00 6.112064613483564557e+00
7.500000000000000000e+01 5.198423046610814779e+00 5.193258033849471822e+00 6.112971496764507684e+00 6.105423909878074262e+00
7.600000000000000000e+01 5.190409909733303628e+00 5.197255754006694595e+00 6.104294811019433276e+00 6.110472024194644192e+00
7.700000000000000000e+01 5.190884689322775358e+00 5.199910009185685134e+00 6.105144916662958998e+00 6.113785167877658466e+00
7.800000000000000000e+01 5.207056867371389508e+00 5.203417814859887081e+00 6.122871936126448311e+00 6.116869211835807008e+00
7.900000000000000000e+01 5.215090983836120131e+00 5.217823716725109584e+00 6.132335546654365643e+00 6.133441183807791575e+00
8.000000000000000000e+01 5.200206936654215184e+00 5.202195110793619293e+00 6.115206230149832223e+00 6.115599900483730700e+00
8.100000000000000000e+01 5.207731119657073471e+00 5.210542489849067316e+00 6.124308451249171448e+00 6.125452206991969462e+00
8.200000000000000000e+01 5.214912089545777896e+00 5.210257732730365632e+00 6.132205338980040388e+00 6.124847777557123507e+00
8.300000000000000000e+01 5.214797660632250142e+00 5.216193093353073351e+00 6.131501297044406051e+00 6.131381337344494753e+00
8.400000000000000000e+01 5.202937030157467113e+00 5.204918070527912555e+00 6.118661920022565148e+00 6.119349785791595053e+00
8.500000000000000000e+01 5.203250051395403197e+00 5.207256579690250575e+00 6.118744396235806349e+00 6.122127689208038959e+00
8.600000000000000000e+01 5.200666104057564354e+00 5.198750485949879874e+00 6.115504363188106751e+00 6.112186575175416969e+00
8.700000000000000000e+01 5.201111654392055250e+00 5.198028503786590981e+00 6.114806480260337018e+00 6.110341176449320955e+00
8.800000000000000000e+01 5.214321678069411270e+00 5.218494447056049701e+00 6.130462524715460049e+00 6.134537690217619854e+00
8.900000000000000000e+01 5.206107704093517086e+00 5.206417846214293377e+00 6.120588750226836794e+00 6.120332102287453502e+00
9.000000000000000000e+01 5.196741573674543702e+00 5.204186159200824058e+00 6.109353813543745737e+00 6.117233083811319361e+00
9.100000000000000000e+01 5.196332937952110598e+00 5.192344586502272819e+00 6.108833948918545254e+00 6.103043271122025715e+00
9.200000000000000000e+01 5.212143884380615155e+00 5.211541539534310985e+00 6.126488736265730317e+00 6.124379482614142667e+00
9.300000000000000000e+01 5.209111821428225042e+00 5.212796918323904904e+00 6.123724205043611590e+00 6.126242576873331735e+00
9.400000000000000000e+01 5.207218864751636644e+00 5.210490599101012421e+00 6.121524704839660380e+00 6.123210183818367014e+00
9.500000000000000000e+01 5.211359283644430462e+00 5.215382627835816187e+00 6.126851570787175127e+00 6.128972754339614859e+00
9.600000000000000000e+01 5.209920446662480664e+00 5.212959235788733992e+00 6.124899349638392110e+00 6.125755542643341656e+00
9.700000000000000000e+01 5.205160548087606642e+00 5.209130239127596873e+00 6.120326500224122057e+00 6.121715048815286053e+00
9.800000000000000000e+01 5.199989605538124948e+00 5.203905407208485379e+00 6.114240249417795425e+00 6.115378559184940777e+00
9.900000000000000000e+01 5.205028178297636643e+00 5.206607230645591500e+00 6.120323855463870366e+00 6.118857787814137694e+00
1.000000000000000000e+02 5.199161362710745138e+00 5.203835741541128712e+00 6.114615336153236491e+00 6.116176459064430304e+00
1.010000000000000000e+02 5.209562738057504028e+00 5.215050064888206549e+00 6.127505804846449244e+00 6.130189378534796951e+00
1.020000000000000000e+02 5.203384661019339497e+00 5.200900652014206926e+00 6.119448760311320790e+00 6.112549567014781360e+00
1.030000000000000000e+02 5.204731250646382534e+00 5.217189261039687054e+00 6.120061681093933004e+00 6.130366750911671048e+00
1.040000000000000000e+02 5.205147012631575976e+00 5.207824170324601987e+00 6.121125514247448329e+00 6.119871812585024884e+00
1.050000000000000000e+02 5.202566988908168710e+00 5.210032154937551674e+00 6.118490629902063382e+00 6.123102880499575740e+00
1.060000000000000000e+02 5.221931544058393548e+00 5.222733202333841973e+00 6.140193277576210917e+00 6.136977186657255778e+00
1.070000000000000000e+02 5.215515397063906988e+00 5.220987026271908249e+00 6.133228337924921725e+00 6.135173348766037371e+00
1.080000000000000000e+02 5.209918525601993977e+00 5.217424771262216154e+00 6.125721190970901731e+00 6.130163915957365539e+00
1.090000000000000000e+02 5.207970471954535441e+00 5.212219075993956174e+00 6.123627308045986872e+00 6.123667988105950144e+00
1.100000000000000000e+02 5.206220135297373375e+00 5.209264370327109539e+00 6.121561860822818169e+00 6.120394164470633669e+00
1.110000000000000000e+02 5.197590238570657384e+00 5.204511916608335120e+00 6.111576779439786833e+00 6.114736255045015945e+00
1.120000000000000000e+02 5.202529991860701308e+00 5.207526602536405314e+00 6.117960432021559924e+00 6.119057901924228382e+00
1.130000000000000000e+02 5.198649184843388227e+00 5.205355375052580946e+00 6.114020035535135733e+00 6.117047224508655567e+00
1.140000000000000000e+02 5.209033664691621546e+00 5.212638283827480734e+00 6.126476162634452827e+00 6.125817762425900703e+00
1.150000000000000000e+02 5.199839700728926317e+00 5.209134881830421726e+00 6.115916442230747485e+00 6.121655548115768397e+00
1.160000000000000000e+02 5.209798167607729624e+00 5.218973391563981323e+00 6.127156506456083562e+00 6.132125180867952885e+00
1.170000000000000000e+02 5.211660934937460965e+00 5.229300296730980513e+00 6.128883466617657483e+00 6.143750260697486532e+00
1.180000000000000000e+02 5.207222147656169753e+00 5.211961708068627352e+00 6.124220929218207488e+00 6.123670553677104778e+00
1.190000000000000000e+02 5.211536173655750837e+00 5.210854475347065140e+00 6.128715863137003339e+00 6.122034403912635092e+00
1.200000000000000000e+02 5.214855315049519824e+00 5.220072380621706643e+00 6.133040232832163596e+00 6.133039114345050891e+00
1.210000000000000000e+02 5.207536531695055260e+00 5.218969629389989429e+00 6.125924505953091348e+00 6.132301194589843796e+00
1.220000000000000000e+02 5.202946636409328640e+00 5.217928378056452487e+00 6.120820256344964960e+00 6.131162565073720927e+00
1.230000000000000000e+02 5.193571700234630661e+00 5.206769948106765078e+00 6.109765259153065564e+00 6.117520244974058663e+00
1.240000000000000000e+02 5.202788082562234351e+00 5.213559738732526760e+00 6.120699418761534893e+00 6.125515709359723004e+00
1.250000000000000000e+02 5.197651577459769356e+00 5.207633905953980680e+00 6.114844759742343427e+00 6.118422161917900226e+00
1.260000000000000000e+02 5.207462219843119300e+00 5.212635000687750875e+00 6.125744571174822184e+00 6.123421509746571623e+00
1.270000000000000000e+02 5.204032891543618256e+00 5.217007644401635780e+00 6.122335412657938569e+00 6.128770956829747263e+00
1.280000000000000000e+02 5.202255807295485646e+00 5.215390794412394726e+00 6.119920102210556045e+00 6.126211023638914455e+00
1.290000000000000000e+02 5.206059337553445410e+00 5.212041463982807876e+00 6.124692185653616505e+00 6.122146587762774317e+00
1.300000000000000000e+02 5.206576322038835691e+00 5.216828270104568510e+00 6.124905357449915044e+00 6.127736589557877700e+00
1.310000000000000000e+02 5.211483085011693994e+00 5.214017782487339936e+00 6.131219985680854023e+00 6.124334317856959586e+00
1.320000000000000000e+02 5.202887699647986253e+00 5.216727692706149000e+00 6.120566650077322812e+00 6.126989062229358574e+00
1.330000000000000000e+02 5.201112297446352173e+00 5.212976291204306278e+00 6.119273072410767789e+00 6.124011523023636272e+00
1.340000000000000000e+02 5.206758896720612206e+00 5.212595681272194525e+00 6.126405854282218399e+00 6.124404144306152986e+00
1.350000000000000000e+02 5.213014967953325751e+00 5.219442407907381565e+00 6.133813704410466805e+00 6.132456785466934512e+00
1.360000000000000000e+02 5.219721239235482813e+00 5.228823835042081924e+00 6.140326688358790364e+00 6.142159032777395389e+00
1.370000000000000000e+02 5.219004703702026404e+00 5.224159306172523998e+00 6.139057532738508627e+00 6.136667844778816772e+00
1.380000000000000000e+02 5.214605712723303199e+00 5.223475202480607926e+00 6.132562167307542111e+00 6.134951134067237355e+00
1.390000000000000000e+02 5.220869071882129120e+00 5.231307765721637359e+00 6.139402266022608856e+00 6.143918905532363972e+00
1.400000000000000000e+02 5.219608249588114646e+00 5.222702132473918013e+00 6.137047335740940746e+00 6.133115187405672408e+00
1.410000000000000000e+02 5.205207551330262916e+00 5.217152825373914560e+00 6.119731837574948763e+00 6.126325135815247513e+00
1.420000000000000000e+02 5.217995482796007778e+00 5.226199605871132192e+00 6.135573178378028736e+00 6.137192114159665479e+00
1.430000000000000000e+02 5.213209079400781931e+00 5.216960319329407625e+00 6.130042437730242710e+00 6.127083715586135959e+00
1.440000000000000000e+02 5.211918304351298659e+00 5.221983514452140263e+00 6.128398834110296178e+00 6.133035108586277317e+00
1.450000000000000000e+02 5.209290073568950241e+00 5.216053917455077737e+00 6.125616686129544242e+00 6.126438123873043651e+00
1.460000000000000000e+02 5.205524660105242063e+00 5.216019165012395042e+00 6.120188523687296822e+00 6.125881503978621190e+00
1.470000000000000000e+02 5.205979180411349994e+00 5.207244088149578509e+00 6.121544722601582222e+00 6.116077640366509804e+00
1.480000000000000000e+02 5.213834643897621746e+00 5.216035340929354724e+00 6.130467967861529033e+00 6.126363813835332905e+00
1.490000000000000000e+02 5.212321096382821928e+00 5.220499593884319722e+00 6.127963532254408818e+00 6.130389492605979207e+00
1.500000000000000000e+02 5.210083244255514501e+00 5.214036521094269183e+00 6.124976944559909597e+00 6.123100557382970877e+00
1.510000000000000000e+02 5.212080140669479000e+00 5.217506048305796007e+00 6.127257161583702150e+00 6.126720721037163031e+00
1.520000000000000000e+02 5.208996909287507471e+00 5.214695561171663662e+00 6.123446413680232681e+00 6.123253506935839141e+00
1.530000000000000000e+02 5.201976254771276231e+00 5.208121019756638326e+00 6.115699271442437635e+00 6.116183424017668457e+00
1.540000000000000000e+02 5.207274598001253807e+00 5.216779904448286764e+00 6.121304729331955130e+00 6.125853878630464600e+00
1.550000000000000000e+02 5.212141242385512463e+00 5.220236699249871215e+00 6.126260995525251829e+00 6.128954256253682509e+00
1.560000000000000000e+02 5.211705458427194237e+00 5.217796810769028681e+00 6.125769956014257112e+00 6.126196130596405887e+00
1.570000000000000000e+02 5.207807914755992584e+00 5.209086275754140516e+00 6.122148749721747940e+00 6.116682468544478724e+00
