# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
1.700000000000000000e+01 4.760129918908384106e+00 4.762618571623096209e+00 6.042919312170277557e+00 6.049861509182152375e+00
1.800000000000000000e+01 4.765187380708458598e+00 4.759961914380142822e+00 6.049338117545271842e+00 6.047241194777035034e+00
1.900000000000000000e+01 4.765199472080928977e+00 4.761157873968997478e+00 6.050676459344416891e+00 6.050204879626466692e+00
2.000000000000000000e+01 4.771495574968903419e+00 4.761442390342605080e+00 6.057330454430673861e+00 6.049459035151429909e+00
2.100000000000000000e+01 4.770181021908034502e+00 4.766659046654143417e+00 6.055815702789176136e+00 6.056439347516559657e+00
2.200000000000000000e+01 4.771957142721213962e+00 4.767387434376392008e+00 6.058060365568602279e+00 6.057297626278222324e+00
2.300000000000000000e+01 4.771995260200673883e+00 4.762696085918693534e+00 6.055836602317840267e+00 6.049687818327075028e+00
2.400000000000000000e+01 4.766525557729352158e+00 4.765277468120004301e+00 6.050029990538186908e+00 6.054424908513841075e+00
2.500000000000000000e+01 4.772794274275627302e+00 4.774721103460622729e+00 6.058742629656269862e+00 6.066458221874024836e+00
2.600000000000000000e+01 4.770408361540588338e+00 4.760640253132289779e+00 6.056196552047016901e+00 6.049665717040059398e+00
2.700000000000000000e+01 4.769880971344362841e+00 4.771175424760331296e+00 6.053871571186615341e+00 6.060891040364209559e+00
2.800000000000000000e+01 4.765763860202374858e+00 4.761975708664563101e+00 6.047606433624196143e+00 6.048682121799697775e+00
2.900000000000000000e+01 4.760025819170128791e+00 4.760403704988434903e+00 6.039856493558849238e+00 6.045804441370489890e+00
3.000000000000000000e+01 4.768526938282834138e+00 4.766681549315149979e+00 6.049727697232563095e+00 6.053310063565291443e+00
3.100000000000000000e+01 4.767699254171053447e+00 4.761724023201574063e+00 6.047353863295831466e+00 6.045853205353303395e+00
3.200000000000000000e+01 4.780357445631947755e+00 4.774545492639780342e+00 6.063389071042655232e+00 6.061698307924028306e+00
3.300000000000000000e+01 4.776611414615531181e+00 4.774582729319258867e+00 6.060160649742715400e+00 6.063132665158845747e+00
3.400000000000000000e+01 4.785088433303373634e+00 4.778701602210157162e+00 6.070248229996268563e+00 6.067431729513637073e+00
3.500000000000000000e+01 4.778714014923560072e+00 4.776137435118514851e+00 6.062692157736368159e+00 6.064780906740657507e+00
3.600000000000000000e+01 4.779448565906692536e+00 4.775041254445023142e+00 6.064693223096608854e+00 6.064241665833833395e+00
3.700000000000000000e+01 4.776915309599647941e+00 4.774342416128700251e+00 6.062552658616143120e+00 6.063474197208456040e+00
3.800000000000000000e+01 4.770360715352589764e+00 4.766778603445634310e+00 6.053312144521757254e+00 6.053139978288974987e+00
3.900000000000000000e+01 4.774234870642219519e+00 4.766637346793900498e+00 6.057568686812858871e+00 6.051769925385368509e+00
4.000000000000000000e+01 4.771988933926009757e+00 4.770440073350212806e+00 6.055306486214171890e+00 6.057158770742045562e+00
4.100000000000000000e+01 4.768336514128859172e+00 4.772282019626125305e+00 6.051658537568453511e+00 6.060193245606814827e+00
4.200000000000000000e+01 4.776998031261400435e+00 4.770084127162319554e+00 6.063937930088688866e+00 6.058893576972639750e+00
4.300000000000000000e+01 4.767062720074121351e+00 4.765268901691346315e+00 6.051229000793382440e+00 6.052393575395419667e+00
4.400000000000000000e+01 4.764287868519941682e+00 4.763000062606662866e+00 6.049149773955925902e+00 6.050143065628891925e+00
4.500000000000000000e+01 4.767308556678401921e+00 4.765579922433605731e+00 6.051877788699044913e+00 6.052503440792186495e+00
4.600000000000000000e+01 4.771648443316689914e+00 4.768774617993196685e+00 6.057807478992458528e+00 6.057163413452452794e+00
4.700000000000000000e+01 4.776564811033455094e+00 4.769024621013974397e+00 6.063991181283609144e+00 6.057387072563208186e+00
4.800000000000000000e+01 4.780384832608058687e+00 4.772990866235947927e+00 6.068039998841606497e+00 6.061905150693932320e+00
4.900000000000000000e+01 4.770708493858979438e+00 4.768804487933280711e+00 6.057722680279148619e+00 6.058535951421177401e+00
5.000000000000000000e+01 4.776864781223306267e+00 4.773930736807411535e+00 6.064555889747787809e+00 6.063985654404521419e+00
5.100000000000000000e+01 4.776353406182337835e+00 4.779030239785155842e+00 6.062924142908795666e+00 6.069295541571392505e+00
5.200000000000000000e+01 4.788265353587900286e+00 4.782514019127736660e+00 6.077059820872166895e+00 6.072998990401185182e+00
5.300000000000000000e+01 4.781979099022390045e+00 4.781765211380916369e+00 6.069660297548828076e+00 6.072359964581700353e+00
5.400000000000000000e+01 4.779923666067919186e+00 4.774880298033608916e+00 6.066064557166843230e+00 6.063102315946273357e+00
5.500000000000000000e+01 4.787516786807404223e+00 4.785810332011649848e+00 6.077048607623228627e+00 6.077671132691190081e+00
5.600000000000000000e+01 4.775030922802431022e+00 4.769364229770418184e+00 6.059945240765979513e+00 6.056279913787087743e+00
5.700000000000000000e+01 4.773597132052441516e+00 4.775647600641667267e+00 6.059032911117571807e+00 6.064920403154594020e+00
5.800000000000000000e+01 4.775114924471192346e+00 4.771539698930748585e+00 6.061444700722119272e+00 6.059776437563761498e+00
5.900000000000000000e+01 4.777623677388657342e+00 4.774692754888550716e+00 6.065206443866947517e+00 6.064787793962326923e+00
6.000000000000000000e+01 4.767812486917098802e+00 4.774651836348295930e+00 6.052831840917582085e+00 6.064554769431619974e+00
6.100000000000000000e+01 4.777570344213809328e+00 4.779452730412977246e+00 6.064388124547873460e+00 6.069957468179390858e+00
6.200000000000000000e+01 4.766760827526455913e+00 4.761138495734710929e+00 6.051918872381655490e+00 6.048040534529354417e+00
6.300000000000000000e+01 4.777708799417322183e+00 4.777111981391124473e+00 6.063746782159718407e+00 6.065896155266377043e+00
6.400000000000000000e+01 4.780424150458934207e+00 4.776766365878581944e+00 6.067777582671008751e+00 6.065974230270830603e+00
6.500000000000000000e+01 4.769790482936870468e+00 4.774048451877248134e+00 6.053306860093048414e+00 6.061582437311797911e+00
6.600000000000000000e+01 4.779958180068420326e+00 4.771875785494854583e+00 6.064690340461732276e+00 6.057727725141370811e+00
6.700000000000000000e+01 4.780745264562238361e+00 4.778955688636389532e+00 6.067203589668272556e+00 6.067785113662932162e+00
6.800000000000000000e+01 4.778117516982553603e+00 4.779804431369439222e+00 6.064310613756510371e+00 6.069079813729548967e+00
6.900000000000000000e+01 4.771669425580931545e+00 4.770974751043251416e+00 6.056396109290388630e+00 6.058622353910005032e+00
7.000000000000000000e+01 4.776013074810820491e+00 4.780602403655581867e+00 6.062034954647162799e+00 6.070119463087863210e+00
7.100000000000000000e+01 4.771876585405943061e+00 4.774231748102147677e+00 6.056476746001350442e+00 6.062411080971733313e+00
7.200000000000000000e+01 4.783588899069601830e+00 4.780000700798412439e+00 6.073469283932787732e+00 6.071202598168125242e+00
7.300000000000000000e+01 4.778069388760000535e+00 4.777579314862597570e+00 6.066480562575459423e+00 6.068231469311247572e+00
7.400000000000000000e+01 4.780973324627454168e+00 4.774284518230841101e+00 6.067469206529175985e+00 6.061829152527560716e+00
7.500000000000000000e+01 4.786855025788009144e+00 4.780817332464201819e+00 6.075173663649444222e+00 6.069407090540031469e+00
7.600000000000000000e+01 4.780872827485298515e+00 4.784254344516281954e+00 6.068391544449987407e+00 6.074609354340305245e+00
7.700000000000000000e+01 4.787806989086083931e+00 4.789782584274834498e+00 6.077389661579141844e+00 6.080826767028810309e+00
7.800000000000000000e+01 4.779745093923729371e+00 4.778377849862148530e+00 6.066568168594036692e+00 6.066089705793759279e+00
7.900000000000000000e+01 4.782508010575129198e+00 4.782220772847255219e+00 6.068309540167952321e+00 6.069693528614934941e+00
8.000000000000000000e+01 4.789520489612494103e+00 4.787410924640880694e+00 6.077974869547990266e+00 6.076460916239815546e+00
8.100000000000000000e+01 4.793295589628979947e+00 4.788803874884247413e+00 6.083525793274879412e+00 6.079165228351206984e+00
8.200000000000000000e+01 4.779760227802536399e+00 4.777993156237634764e+00 6.067475770738996133e+00 6.066799595579897897e+00
8.300000000000000000e+01 4.788413337632515976e+00 4.786586846890224400e+00 6.077557666236163669e+00 6.076527383525275994e+00
8.400000000000000000e+01 4.787624651269571707e+00 4.780869142148209683e+00 6.077658881345536557e+00 6.071145100679972373e+00
8.500000000000000000e+01 4.779125612828394765e+00 4.776502190309394713e+00 6.066437961018226410e+00 6.064237020185389682e+00
8.600000000000000000e+01 4.784346192453151403e+00 4.779327007328662447e+00 6.070140362064961437e+00 6.065757777685123031e+00
8.700000000000000000e+01 4.788985089754156377e+00 4.796423662768274809e+00 6.076807892302031888e+00 6.087761757786181782e+00
8.800000000000000000e+01 4.789359053455767956e+00 4.788793223826664835e+00 6.078158649163483140e+00 6.079232812641146566e+00
8.900000000000000000e+01 4.781187691867065048e+00 4.774111951606824888e+00 6.068892189658448011e+00 6.061769495309469846e+00
9.000000000000000000e+01 4.783954697117713373e+00 4.784473356555581702e+00 6.071533486317934880e+00 6.073704472793253650e+00
9.100000000000000000e+01 4.779549303120266046e+00 4.780492217069322258e+00 6.065151428055579608e+00 6.067342440304546614e+00
9.200000000000000000e+01 4.787620408112798209e+00 4.793117737779244436e+00 6.075965154668836909e+00 6.083866766592053388e+00
