# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
1.440000000000000000e+02 4.735750845804219011e+00 4.743334996335690334e+00 6.251878591138544827e+00 6.244748765039617844e+00
1.450000000000000000e+02 4.733832985278024097e+00 4.752968575312950250e+00 6.248671143781313830e+00 6.256093736395241578e+00
1.460000000000000000e+02 4.725387520733510982e+00 4.738119060408423344e+00 6.238442545311510656e+00 6.237501306329519046e+00
1.470000000000000000e+02 4.728699210424884392e+00 4.743586841651010744e+00 6.242783812746794503e+00 6.244702322459470878e+00
1.480000000000000000e+02 4.723662567575364513e+00 4.739596172192690915e+00 6.235789478639838457e+00 6.238724577832231333e+00
1.490000000000000000e+02 4.729859373784859322e+00 4.743942624913984218e+00 6.242416812590207087e+00 6.243312485157214375e+00
1.500000000000000000e+02 4.730832077893402321e+00 4.749136219320488017e+00 6.244132006022944381e+00 6.250716336381232807e+00
1.510000000000000000e+02 4.733883514914164259e+00 4.749154878391514956e+00 6.249076660122808491e+00 6.250732113945606905e+00
1.520000000000000000e+02 4.732129014515713550e+00 4.748042839710069352e+00 6.245767117373979715e+00 6.248971998021126240e+00
1.530000000000000000e+02 4.730117225129130354e+00 4.742624307123772809e+00 6.243626794262974400e+00 6.242142625960350522e+00
1.540000000000000000e+02 4.735189901510545418e+00 4.748614514146058951e+00 6.250029188662137081e+00 6.249531904039206331e+00
1.550000000000000000e+02 4.730742873706258678e+00 4.744208803400757901e+00 6.244399151335945142e+00 6.244094207650990214e+00
1.560000000000000000e+02 4.729356566725250843e+00 4.743005397615198682e+00 6.243145843348950841e+00 6.242965670189687621e+00
1.570000000000000000e+02 4.736380896258657991e+00 4.746593355262657354e+00 6.252499034895996566e+00 6.247568232113452247e+00
1.580000000000000000e+02 4.729805081885229967e+00 4.748464368976184957e+00 6.243416908341556493e+00 6.248945013340605925e+00
1.590000000000000000e+02 4.728815882796876480e+00 4.739774506153594302e+00 6.242643033967857136e+00 6.238311217642813489e+00
1.600000000000000000e+02 4.725351645481346452e+00 4.734586677756677631e+00 6.237612535794763602e+00 6.231622864382834415e+00
1.610000000000000000e+02 4.723259138151799874e+00 4.738356971303910647e+00 6.235381244713423143e+00 6.236235834588540250e+00
1.620000000000000000e+02 4.718713131040996878e+00 4.736739644726576159e+00 6.229953396652493147e+00 6.234203778072567204e+00
1.630000000000000000e+02 4.731296046511799247e+00 4.746318448086251252e+00 6.245873539725132595e+00 6.246249426252817649e+00
1.640000000000000000e+02 4.731563986243471298e+00 4.746272965567303714e+00 6.246118178026109469e+00 6.246572784587113070e+00
1.650000000000000000e+02 4.720982049614830700e+00 4.735086441565692361e+00 6.232517812705400395e+00 6.231960631941661610e+00
1.660000000000000000e+02 4.728867853531028231e+00 4.740060622996579376e+00 6.242073680408578795e+00 6.237611735385465650e+00
1.670000000000000000e+02 4.724455176799938094e+00 4.740055337514830214e+00 6.236196036696498801e+00 6.238148577335671519e+00
1.680000000000000000e+02 4.728706016961650604e+00 4.739381004316732593e+00 6.242542697783506789e+00 6.238200308823268259e+00
1.690000000000000000e+02 4.728540015169943267e+00 4.748444348885392685e+00 6.241915284603468450e+00 6.249542713911059977e+00
1.700000000000000000e+02 4.729050431194687931e+00 4.747559010990958228e+00 6.241818633454004228e+00 6.247518262863888339e+00
1.710000000000000000e+02 4.723913531387887055e+00 4.737982769222837121e+00 6.235898946564041978e+00 6.236514667599759143e+00
1.720000000000000000e+02 4.736470742160562075e+00 4.751618466253403561e+00 6.252943144852853408e+00 6.253881100583857489e+00
1.730000000000000000e+02 4.724355960534833088e+00 4.742813291157706779e+00 6.236735441910235878e+00 6.242672904360573760e+00
1.740000000000000000e+02 4.730271373076324615e+00 4.740849146794190894e+00 6.243686449094556501e+00 6.239222823208503854e+00
1.750000000000000000e+02 4.732236318184213530e+00 4.741958382852508258e+00 6.245754624457721782e+00 6.240429280110346255e+00
1.760000000000000000e+02 4.730829755945369364e+00 4.742254189917704643e+00 6.244246598403668358e+00 6.241010887378360295e+00
1.770000000000000000e+02 4.726446627596374128e+00 4.741993215226048441e+00 6.237622146817942692e+00 6.239938238832399620e+00
