# delays[ps] pumped_signal, blocked_signal, pumped_reference, blocked_reference
4.000000000000000222e-01 5.377290219200204113e+00 5.365090532665623080e+00 6.089350585045719022e+00 6.089631018692945652e+00
5.000000000000000000e-01 5.391123173524452028e+00 5.379993884125878978e+00 6.098778002913276985e+00 6.100172958736719053e+00
5.999999999999999778e-01 5.395640600682287236e+00 5.379036957701727850e+00 6.104557628929704549e+00 6.099776497026899946e+00
6.999999999999999556e-01 5.389720852717649890e+00 5.375393576956761343e+00 6.099650693797448398e+00 6.097091960025315949e+00
8.000000000000000444e-01 5.392304721080445340e+00 5.377963592690793604e+00 6.102866302658234154e+00 6.100049078643520417e+00
9.000000000000000222e-01 5.389634046293240388e+00 5.376127649889822280e+00 6.098592700960078439e+00 6.096911704642606011e+00
1.000000000000000000e+00 5.390604753017752770e+00 5.384099712719218722e+00 6.102146245951079351e+00 6.108332183391008030e+00
1.100000000000000089e+00 5.395287057637491834e+00 5.382196103834202994e+00 6.107457412381815054e+00 6.106107217240531959e+00
1.199999999999999956e+00 5.391257064260152276e+00 5.379534639155479248e+00 6.101952774324393758e+00 6.102678919584773709e+00
1.300000000000000044e+00 5.398641516959280295e+00 5.383938195899339973e+00 6.107198202128659048e+00 6.104214494927065360e+00
1.399999999999999911e+00 5.389246150016056447e+00 5.381160858331784702e+00 6.101574163829166508e+00 6.106022974875395803e+00
1.500000000000000000e+00 5.389189535179240487e+00 5.373076528793340856e+00 6.100124993378307714e+00 6.095686434717323188e+00
1.600000000000000089e+00 5.380244688656539154e+00 5.371481858872015458e+00 6.090506110241985738e+00 6.093921995288236637e+00
1.699999999999999956e+00 5.397799016200807820e+00 5.379777196542750772e+00 6.110206887322199520e+00 6.103356301700771702e+00
1.800000000000000044e+00 5.390905363789776139e+00 5.372887224259277339e+00 6.096587953270896421e+00 6.090251943588038230e+00
1.899999999999999911e+00 5.400184374895878214e+00 5.390765225123173465e+00 6.108692856425177453e+00 6.112960207479662067e+00
2.000000000000000000e+00 5.395325814607702775e+00 5.386510933440759707e+00 6.107433548016325986e+00 6.112240706805116552e+00
3.000000000000000000e+00 5.402991500650845325e+00 5.387656207191237279e+00 6.110369928362884728e+00 6.109828600843278501e+00
4.000000000000000000e+00 5.404381169465986012e+00 5.388630671925612958e+00 6.113635025584988725e+00 6.112847617518497145e+00
5.000000000000000000e+00 5.403700029124867577e+00 5.391989213648169965e+00 6.110790338124346910e+00 6.116171573471762990e+00
6.000000000000000000e+00 5.412193878437294714e+00 5.392133593850994444e+00 6.117134754292188781e+00 6.113910332190289232e+00
7.000000000000000000e+00 5.406481286222504679e+00 5.388457305782757167e+00 6.110868087876771604e+00 6.110241483712520072e+00
8.000000000000000000e+00 5.403321340515731208e+00 5.385489781274499954e+00 6.109231859737914050e+00 6.109024054712492102e+00
9.000000000000000000e+00 5.396656466188739287e+00 5.387093340140603814e+00 6.102909863361658083e+00 6.112560299630131588e+00
1.000000000000000000e+01 5.393712491678355647e+00 5.381481891466626699e+00 6.097221772962089226e+00 6.104303462956989890e+00
1.100000000000000000e+01 5.396684653673543330e+00 5.379291521664725906e+00 6.099699218204349016e+00 6.102087462004747387e+00
1.200000000000000000e+01 5.400181250487566587e+00 5.388045703929279284e+00 6.099586229659541559e+00 6.108875110629987226e+00
1.300000000000000000e+01 5.411878131263829772e+00 5.396680171526251790e+00 6.113174898755217690e+00 6.119251855551807395e+00
1.400000000000000000e+01 5.417126668490323205e+00 5.396013525221342810e+00 6.116329169113668307e+00 6.117083666316981194e+00
1.500000000000000000e+01 5.405447565407288657e+00 5.383086327629471590e+00 6.102544790048394674e+00 6.101858840599311939e+00
1.600000000000000000e+01 5.411040436391398423e+00 5.384752747574857779e+00 6.107248327701923607e+00 6.102627110681995148e+00
1.700000000000000000e+01 5.398909297399146823e+00 5.386806021616544982e+00 6.096042462955373331e+00 6.108349321021365519e+00
1.800000000000000000e+01 5.399174672912169015e+00 5.374363937612580244e+00 6.095759864984771070e+00 6.094528665795800215e+00
1.900000000000000000e+01 5.407121030822496621e+00 5.385377352863237377e+00 6.106856747725271539e+00 6.108430518192681014e+00
2.000000000000000000e+01 5.403157660015716957e+00 5.379665485547862502e+00 6.101246324093346551e+00 6.101540850905972313e+00
2.100000000000000000e+01 5.404797734321715730e+00 5.376557987064082056e+00 6.101089933938309784e+00 6.095762665234067512e+00
2.200000000000000000e+01 5.406537984560683796e+00 5.380700892767581678e+00 6.101238718936954797e+00 6.098163165474497660e+00
2.300000000000000000e+01 5.400150660948595416e+00 5.374734376747828613e+00 6.094278263024596853e+00 6.091648901643050174e+00
2.400000000000000000e+01 5.409255183541039180e+00 5.385619669716769309e+00 6.107456852181441853e+00 6.106670246955300030e+00
2.500000000000000000e+01 5.405169297089206459e+00 5.381986702212756768e+00 6.101948452347688345e+00 6.102616221424338683e+00
2.600000000000000000e+01 5.391224074523814025e+00 5.367532104655898806e+00 6.088476379288020546e+00 6.086938319427287247e+00
2.700000000000000000e+01 5.396769778360358316e+00 5.372377930622470821e+00 6.095759786440776651e+00 6.093438326776764669e+00
2.800000000000000000e+01 5.394119287650666728e+00 5.368394221878845407e+00 6.093292829716519421e+00 6.089358435038988659e+00
2.900000000000000000e+01 5.397251285135308052e+00 5.373021354620187040e+00 6.097178365785395293e+00 6.094063333787234527e+00
3.000000000000000000e+01 5.390307904878230083e+00 5.364290397394110954e+00 6.091664762958830082e+00 6.086258378267095814e+00
3.100000000000000000e+01 5.403748317820060265e+00 5.379493239778989633e+00 6.104210735569562729e+00 6.100888778127045775e+00
3.200000000000000000e+01 5.400047921075096014e+00 5.378589721271682222e+00 6.101900002173322513e+00 6.100661995951346839e+00
3.300000000000000000e+01 5.396457152665112389e+00 5.376578086657032962e+00 6.099373060600846941e+00 6.100113780588842793e+00
3.400000000000000000e+01 5.389567342161052821e+00 5.368844978352623976e+00 6.093641882634262430e+00 6.091585000507888203e+00
3.500000000000000000e+01 5.387049778282267276e+00 5.370653535812471624e+00 6.086709456010641617e+00 6.089633983125559702e+00
3.600000000000000000e+01 5.397727026289216745e+00 5.376211333231533551e+00 6.097398258727194431e+00 6.094373877162186481e+00
3.700000000000000000e+01 5.393100934533594071e+00 5.373166615213923691e+00 6.091301605527676521e+00 6.089545655779373234e+00
3.800000000000000000e+01 5.395136913238204102e+00 5.378246027913208493e+00 6.094764338364233147e+00 6.095478711129959315e+00
3.900000000000000000e+01 5.381609693934533034e+00 5.371801770969987011e+00 6.081275525026198281e+00 6.090054952826029044e+00
4.000000000000000000e+01 5.390554703212989018e+00 5.372693676924489736e+00 6.089989930931982265e+00 6.089412968065395226e+00
4.100000000000000000e+01 5.390619165374265442e+00 5.372879935576744259e+00 6.091229536834129377e+00 6.090262591599352682e+00
4.200000000000000000e+01 5.386207362103503371e+00 5.373133864552548822e+00 6.086654124925841458e+00 6.090393522657720382e+00
4.300000000000000000e+01 5.393409874212745869e+00 5.374746229994658009e+00 6.097071701642462038e+00 6.094218285060631679e+00
4.400000000000000000e+01 5.398783252573119640e+00 5.381543388388101867e+00 6.102303834744964739e+00 6.100734704946532361e+00
4.500000000000000000e+01 5.395084379263050955e+00 5.379527671572570391e+00 6.099074129209355100e+00 6.099730608404390075e+00
4.600000000000000000e+01 5.395631235787432090e+00 5.380555470821539288e+00 6.098964750444900496e+00 6.099605448337507951e+00
4.700000000000000000e+01 5.399605090835977173e+00 5.379478344541380963e+00 6.103796247556420695e+00 6.098843826764972498e+00
4.800000000000000000e+01 5.391116447662994027e+00 5.376752098570771743e+00 6.092677905816968220e+00 6.094100411334960832e+00
4.900000000000000000e+01 5.400399860635205052e+00 5.393493795694794812e+00 6.101028750895032715e+00 6.110435911124454833e+00
5.000000000000000000e+01 5.400249637852999385e+00 5.387944406003447817e+00 6.102837315935562224e+00 6.106209396308267756e+00
5.100000000000000000e+01 5.387063472930332608e+00 5.377505388142864717e+00 6.088687063034679881e+00 6.094673206182840808e+00
5.200000000000000000e+01 5.397569032957565405e+00 5.382091122072491629e+00 6.097147614888176470e+00 6.096262354133571648e+00
5.300000000000000000e+01 5.383903290642786388e+00 5.375625323428077529e+00 6.082233670983836049e+00 6.089719105429764134e+00
5.400000000000000000e+01 5.395295465691981818e+00 5.374901019226663301e+00 6.094897425607968877e+00 6.089344979912486799e+00
5.500000000000000000e+01 5.396287549144236806e+00 5.383924983111223028e+00 6.096661702957027806e+00 6.100016568621890123e+00
5.600000000000000000e+01 5.383680187353657054e+00 5.368250963324640246e+00 6.084472400645384305e+00 6.084424032740637145e+00
5.700000000000000000e+01 5.388493897818179335e+00 5.376659448389468743e+00 6.090106678774571236e+00 6.093941696734598068e+00
5.800000000000000000e+01 5.397268741359138922e+00 5.376232632378180831e+00 6.098604473287616123e+00 6.091643057040506015e+00
5.900000000000000000e+01 5.397492240251434481e+00 5.382484384016950507e+00 6.096676839560122296e+00 6.096677077892389107e+00
6.000000000000000000e+01 5.393351979110970973e+00 5.375403427821109581e+00 6.091184452820318285e+00 6.087402049637329782e+00
6.100000000000000000e+01 5.390462214518418449e+00 5.383018503302186453e+00 6.089116041932221890e+00 6.097051042464815218e+00
6.200000000000000000e+01 5.394435990739806286e+00 5.373922632885363093e+00 6.094982307949001310e+00 6.088407913227883661e+00
6.300000000000000000e+01 5.391707103232145748e+00 5.380481399078720806e+00 6.093422713554748071e+00 6.097652267457332798e+00
6.400000000000000000e+01 5.399865021202919557e+00 5.389988069686914685e+00 6.100102569111075290e+00 6.106032662627391971e+00
6.500000000000000000e+01 5.400938546283372332e+00 5.382602899433608812e+00 6.099515201036350476e+00 6.095297895662863397e+00
6.600000000000000000e+01 5.388832711345011184e+00 5.375260169136534039e+00 6.085089161276580505e+00 6.086560911645347183e+00
6.700000000000000000e+01 5.401189350267481259e+00 5.385139682657136717e+00 6.097112302479455792e+00 6.095431785558614202e+00
6.800000000000000000e+01 5.395210663610900959e+00 5.395845038805200389e+00 6.091725378338876951e+00 6.109101331730814266e+00
6.900000000000000000e+01 5.401665334147250697e+00 5.388509036270535901e+00 6.102004106903057945e+00 6.103486108215964379e+00
7.000000000000000000e+01 5.399101724020632709e+00 5.380409890143722507e+00 6.101202445645265371e+00 6.096393362535296845e+00
7.100000000000000000e+01 5.395786985209551467e+00 5.376068151172638920e+00 6.097375761340570577e+00 6.091324424538898441e+00
7.200000000000000000e+01 5.385972090707824123e+00 5.374838638745868202e+00 6.085943589173409940e+00 6.088745676761289083e+00
7.300000000000000000e+01 5.384563526056983740e+00 5.369542937173213737e+00 6.085044799106031022e+00 6.082725178083414619e+00
7.400000000000000000e+01 5.391722155644101733e+00 5.379648832398642888e+00 6.092001246913993029e+00 6.093154291565579861e+00
7.500000000000000000e+01 5.400364948984711866e+00 5.386354941027034826e+00 6.099303794863766726e+00 6.098269184876190074e+00
7.600000000000000000e+01 5.380175983823168195e+00 5.369691880921261706e+00 6.079488748888120853e+00 6.081624505314099594e+00
7.700000000000000000e+01 5.392435809255170298e+00 5.377410580703520182e+00 6.092612722948022252e+00 6.090136476745700023e+00
7.800000000000000000e+01 5.393988196033671301e+00 5.387121767333846734e+00 6.095312069262346810e+00 6.101576166648292165e+00
7.900000000000000000e+01 5.391594030180949737e+00 5.376834416981004949e+00 6.091924610802605500e+00 6.089489841262331282e+00
8.000000000000000000e+01 5.387057545632866429e+00 5.377667706963486616e+00 6.085410351292312114e+00 6.089230710205172592e+00
8.100000000000000000e+01 5.396566781979983851e+00 5.386738675237256579e+00 6.093579585330201276e+00 6.097208714999251100e+00
8.200000000000000000e+01 5.388827343857075292e+00 5.377843557077286896e+00 6.086677664119941156e+00 6.089287324218909170e+00
8.300000000000000000e+01 5.383539089092677976e+00 5.369234956107447054e+00 6.080394589740324207e+00 6.078454377975159417e+00
8.400000000000000000e+01 5.401403958345607492e+00 5.384675230676214674e+00 6.097833324076847639e+00 6.093432558283648603e+00
8.500000000000000000e+01 5.410720365683490130e+00 5.397311502377231562e+00 6.107895517811828157e+00 6.107191471604457078e+00
8.600000000000000000e+01 5.401769672932362987e+00 5.388788586446458417e+00 6.099362972134742655e+00 6.099320851521049747e+00
8.700000000000000000e+01 5.403764091378001844e+00 5.391113963775373996e+00 6.101551664869320213e+00 6.102030127431777196e+00
8.800000000000000000e+01 5.399002666345959156e+00 5.392230089069396826e+00 6.097223210330257714e+00 6.104319397996769148e+00
8.900000000000000000e+01 5.409732605111507553e+00 5.397871967641169277e+00 6.109295839273261031e+00 6.109733787708539587e+00
9.000000000000000000e+01 5.404340969349477497e+00 5.391925874706220867e+00 6.102433079575004804e+00 6.102774375407190810e+00
9.100000000000000000e+01 5.399865904123148042e+00 5.384063918760228162e+00 6.098175416297205942e+00 6.094631727944364030e+00
9.200000000000000000e+01 5.393090845666095312e+00 5.383854193489076678e+00 6.093833271443745758e+00 6.097403143385458080e+00
9.300000000000000000e+01 5.397618360685773276e+00 5.382736388955309259e+00 6.094780750636840772e+00 6.091826596484418488e+00
9.400000000000000000e+01 5.399298635035211014e+00 5.388971723125056457e+00 6.096663066567759692e+00 6.098376570545029907e+00
9.500000000000000000e+01 5.406931007116772214e+00 5.392200620849180837e+00 6.105889167020001729e+00 6.102492019724357952e+00
9.600000000000000000e+01 5.401953132077122355e+00 5.392452625659634791e+00 6.097521180611915170e+00 6.100102413626128595e+00
9.700000000000000000e+01 5.400867276748213541e+00 5.396405182038776616e+00 6.096285496762195777e+00 6.104970909644740651e+00
9.800000000000000000e+01 5.389194743120801157e+00 5.386051927094537284e+00 6.086343022041319273e+00 6.095854755098483402e+00
9.900000000000000000e+01 5.401349265760827301e+00 5.393337482185292409e+00 6.099689531732401804e+00 6.103137924426239813e+00
1.000000000000000000e+02 5.397830087697951917e+00 5.390785485887459316e+00 6.097673889129242575e+00 6.101464538663323722e+00
1.010000000000000000e+02 5.405118364535870690e+00 5.392824585567117524e+00 6.104504215893640229e+00 6.102944698539547019e+00
1.020000000000000000e+02 5.403153975711009416e+00 5.395681198360678721e+00 6.101553261734150801e+00 6.105095750419652134e+00
1.030000000000000000e+02 5.393691186185860964e+00 5.385497791716995941e+00 6.092661406929300583e+00 6.094942511115036154e+00
1.040000000000000000e+02 5.387396272580181389e+00 5.377346833765077605e+00 6.086977714044696341e+00 6.086994050765147435e+00
1.050000000000000000e+02 5.392081944437051355e+00 5.379962014688135064e+00 6.090409856868063798e+00 6.088135243426508580e+00
1.060000000000000000e+02 5.397135330642305995e+00 5.378322023140068353e+00 6.095150068982468028e+00 6.085193421324030183e+00
1.070000000000000000e+02 5.391683877170495798e+00 5.384105077041706267e+00 6.089386699873919007e+00 6.092485796599967252e+00
1.080000000000000000e+02 5.395986537933035621e+00 5.386702720700386138e+00 6.097391294871493450e+00 6.098347423954631807e+00
1.090000000000000000e+02 5.386275746028458045e+00 5.380351914316285900e+00 6.084448534581308188e+00 6.089498251454828370e+00
1.100000000000000000e+02 5.393507648726808767e+00 5.386500444087682027e+00 6.092470582248865618e+00 6.096001139784966050e+00
1.110000000000000000e+02 5.394556589283457271e+00 5.385837319772305065e+00 6.094660636850845137e+00 6.095896477306626871e+00
1.120000000000000000e+02 5.395233485135578988e+00 5.384538378961675420e+00 6.094137965831852632e+00 6.093154769557053818e+00
1.130000000000000000e+02 5.391737931271172179e+00 5.381124662909240186e+00 6.094648063746213928e+00 6.093032008736522620e+00
1.140000000000000000e+02 5.388656379061634638e+00 5.378087473526123929e+00 6.090434042440905138e+00 6.089647914642795534e+00
1.150000000000000000e+02 5.383675861143515817e+00 5.379467054887125066e+00 6.084807123678994678e+00 6.090258591522293763e+00
1.160000000000000000e+02 5.384716552426378477e+00 5.372312666117783131e+00 6.084826423327333700e+00 6.080812515263151141e+00
1.170000000000000000e+02 5.378476333094097228e+00 5.370835632897962952e+00 6.076039951857074684e+00 6.077467821391579150e+00
1.180000000000000000e+02 5.386566667151300614e+00 5.375942913643415366e+00 6.085762531510148676e+00 6.083301420779167579e+00
1.190000000000000000e+02 5.385883525213927214e+00 5.375597054679312592e+00 6.083014098330525421e+00 6.081182393781708662e+00
1.200000000000000000e+02 5.376289889234717734e+00 5.377736973484821270e+00 6.072685646045488106e+00 6.083454126172497034e+00
1.210000000000000000e+02 5.386899393580392825e+00 5.380661655804502175e+00 6.084707989764810421e+00 6.086776002553565768e+00
1.220000000000000000e+02 5.392200541978170669e+00 5.391203330101220104e+00 6.090347159107583508e+00 6.097646659652776968e+00
1.230000000000000000e+02 5.394782886713534786e+00 5.384504986321227094e+00 6.093177189543776073e+00 6.089800063812999653e+00
1.240000000000000000e+02 5.385773657996866248e+00 5.382129240345016719e+00 6.084158811900468145e+00 6.088130600206901555e+00
1.250000000000000000e+02 5.381423519737102090e+00 5.382573432616733378e+00 6.080688883248432042e+00 6.088954924136785962e+00
1.260000000000000000e+02 5.388058998699665203e+00 5.383040764978633597e+00 6.089640229357572210e+00 6.090671152588689630e+00
1.270000000000000000e+02 5.374072215583706402e+00 5.363760682134490310e+00 6.072554878877017615e+00 6.067775426771834901e+00
1.280000000000000000e+02 5.385338195244899318e+00 5.380427187131654243e+00 6.082774024459411955e+00 6.084140636293124516e+00
1.290000000000000000e+02 5.386045600895957186e+00 5.381420470479095997e+00 6.084768203316176738e+00 6.086521271498168240e+00
1.300000000000000000e+02 5.386995004914498786e+00 5.380303304898871097e+00 6.085427728221515231e+00 6.085425644103827025e+00
1.310000000000000000e+02 5.393815867753306570e+00 5.384367172809559676e+00 6.094911357815782971e+00 6.092287765560736368e+00
1.320000000000000000e+02 5.382837447402991415e+00 5.373984050710742366e+00 6.082638373274386723e+00 6.080899321939564395e+00
1.330000000000000000e+02 5.387712501758292305e+00 5.375727260877382285e+00 6.086460893989039000e+00 6.081799714649539723e+00
1.340000000000000000e+02 5.385467762381267676e+00 5.378030136932856919e+00 6.082480860796420252e+00 6.083555903626130856e+00
1.350000000000000000e+02 5.389262407647998465e+00 5.379255088115401762e+00 6.085370313386787799e+00 6.083535726458055848e+00
1.360000000000000000e+02 5.374797639655414905e+00 5.367932093395150872e+00 6.068586936133149479e+00 6.070243029128610246e+00
1.370000000000000000e+02 5.385588120737196505e+00 5.378311051475788140e+00 6.078065765361418293e+00 6.079875123332173281e+00
1.380000000000000000e+02 5.389886211645699809e+00 5.377153130800254033e+00 6.084552955195645652e+00 6.080186871844387220e+00
1.390000000000000000e+02 5.385949508972833755e+00 5.378367346052193909e+00 6.078992743836629131e+00 6.080774238211718696e+00
1.400000000000000000e+02 5.397988560531327806e+00 5.389394456182079018e+00 6.094518976401619881e+00 6.095395352247569676e+00
1.410000000000000000e+02 5.391127740245250877e+00 5.378808258780370721e+00 6.089128052783403078e+00 6.085149143159189755e+00
1.420000000000000000e+02 5.395994464517015921e+00 5.392030454155719355e+00 6.095035800283945093e+00 6.101042526445866088e+00
1.430000000000000000e+02 5.389428409573291390e+00 5.377999228211739258e+00 6.087377228012400998e+00 6.084311360711021521e+00
1.440000000000000000e+02 5.380236121328067611e+00 5.375526506436410834e+00 6.077187547748468255e+00 6.081497260832136043e+00
1.450000000000000000e+02 5.384903213660862775e+00 5.372496927005069978e+00 6.081911345685730552e+00 6.077339857846764559e+00
1.460000000000000000e+02 5.383097942260399726e+00 5.376943643377773974e+00 6.077727035463473371e+00 6.080243801734463105e+00
1.470000000000000000e+02 5.379292723761539108e+00 5.367628917244081421e+00 6.071290525970340468e+00 6.067882729368139216e+00
1.480000000000000000e+02 5.382553011288274902e+00 5.370236653526529125e+00 6.074200400306955849e+00 6.069384436771438907e+00
1.490000000000000000e+02 5.389463639421908425e+00 5.374341037523821640e+00 6.083249043434758363e+00 6.075094151523591890e+00
1.500000000000000000e+02 5.387176940803809266e+00 5.374177520446007605e+00 6.079561617174487509e+00 6.074060187475171624e+00
1.510000000000000000e+02 5.377818895060600290e+00 5.376422417389853159e+00 6.072757157080260093e+00 6.080386420866967789e+00
1.520000000000000000e+02 5.392987303187465109e+00 5.376218381724684470e+00 6.089949648097674029e+00 6.079891462490615517e+00
1.530000000000000000e+02 5.377737294929138656e+00 5.371588124069962333e+00 6.069810928065870748e+00 6.071514106894423612e+00
1.540000000000000000e+02 5.395746143394466898e+00 5.395732848772273549e+00 6.085081310838426738e+00 6.093751828141368065e+00
1.550000000000000000e+02 5.391640395283670451e+00 5.384185235708510042e+00 6.079997881626756140e+00 6.080025348940363727e+00
1.560000000000000000e+02 5.394899479354294591e+00 5.384507227891503156e+00 6.088482538835131130e+00 6.085094922768412573e+00
1.570000000000000000e+02 5.388396527128514357e+00 5.378876081561299038e+00 6.080209530451270439e+00 6.078191406362373428e+00
1.580000000000000000e+02 5.397709809877913933e+00 5.393201671073664549e+00 6.090349157595935203e+00 6.093347835549851155e+00
1.590000000000000000e+02 5.401958256868219621e+00 5.390454605277360756e+00 6.095264343425490949e+00 6.089903445898904089e+00
1.600000000000000000e+02 5.395372419597053160e+00 5.389074865189878771e+00 6.090268919120644497e+00 6.090910665972456783e+00
1.610000000000000000e+02 5.382663041299933226e+00 5.376701252828818056e+00 6.077134781011345410e+00 6.078316492904653146e+00
1.620000000000000000e+02 5.389058929390960095e+00 5.382656311716043085e+00 6.084776774890012341e+00 6.085035106597467269e+00
1.630000000000000000e+02 5.388534339830731490e+00 5.388935607080892254e+00 6.082186413249406343e+00 6.089930027324553130e+00
1.640000000000000000e+02 5.394694722764728390e+00 5.392328184943993463e+00 6.086882905117091624e+00 6.091459920993021804e+00
1.650000000000000000e+02 5.401538087412891542e+00 5.397037155491316796e+00 6.094856104074350078e+00 6.097426365161503270e+00
1.660000000000000000e+02 5.391418019363369396e+00 5.391899849136790657e+00 6.084019396016057790e+00 6.092017344114542432e+00
1.670000000000000000e+02 5.385793516511668599e+00 5.380741572318417987e+00 6.079105251722765502e+00 6.081469315693619926e+00
1.680000000000000000e+02 5.394240844052741402e+00 5.384713749554801865e+00 6.088790604917643456e+00 6.086080683877788999e+00
1.690000000000000000e+02 5.390232067507132463e+00 5.381469399673924237e+00 6.084018995402097119e+00 6.082288033359872337e+00
1.700000000000000000e+02 5.398194119261369828e+00 5.383406559154837012e+00 6.093259669321309246e+00 6.084981852920506640e+00
1.710000000000000000e+02 5.395641160123552993e+00 5.382143973842059559e+00 6.091389369118573427e+00 6.084061438507231578e+00
1.720000000000000000e+02 5.389218685764981309e+00 5.386194147510452446e+00 6.083426822517943755e+00 6.088265531124566365e+00
1.730000000000000000e+02 5.398535251014206615e+00 5.388952667098107163e+00 6.095425938551394474e+00 6.092742850377948827e+00
1.740000000000000000e+02 5.390203643984767368e+00 5.383171452156479297e+00 6.084451342245380090e+00 6.084583547250838720e+00
1.750000000000000000e+02 5.389618111490338315e+00 5.379284315771446501e+00 6.082380761113978629e+00 6.079187572842474907e+00
1.760000000000000000e+02 5.396049718999417877e+00 5.393300648928120111e+00 6.088350974496751000e+00 6.093915670812395824e+00
1.770000000000000000e+02 5.395524167445952202e+00 5.389018487215542663e+00 6.086344539717473801e+00 6.087056909959667195e+00
1.780000000000000000e+02 5.399015479112254212e+00 5.387767352453948000e+00 6.088360984006975229e+00 6.084617656194119206e+00
1.790000000000000000e+02 5.400645381256153676e+00 5.398584177887608249e+00 6.092478110617295606e+00 6.098459370645080924e+00
1.800000000000000000e+02 5.403478698475474573e+00 5.393202877656745109e+00 6.095726400486420893e+00 6.092262066443048241e+00
1.810000000000000000e+02 5.403785068372735978e+00 5.401274472356491607e+00 6.098516705683805661e+00 6.103383926764532674e+00
1.820000000000000000e+02 5.406449178362037422e+00 5.395928960873709990e+00 6.096487293743425795e+00 6.092580770676760515e+00
1.830000000000000000e+02 5.391834826275914594e+00 5.382831441381973114e+00 6.079948636596782308e+00 6.077620128446763026e+00
1.840000000000000000e+02 5.403276898463357014e+00 5.394248451046642856e+00 6.091792084972367682e+00 6.089571204266363225e+00
1.850000000000000000e+02 5.407298241304472342e+00 5.401217774924207404e+00 6.095519069032221182e+00 6.096118931317223932e+00
1.860000000000000000e+02 5.405300461575182958e+00 5.398560395177981697e+00 6.093848964077077213e+00 6.093567088835243339e+00
1.870000000000000000e+02 5.402081815413704469e+00 5.397633897505267342e+00 6.090208219819433388e+00 6.092726433693933075e+00
1.880000000000000000e+02 5.398803432254664081e+00 5.392955033103354445e+00 6.087177030431951685e+00 6.087691772306160765e+00
1.890000000000000000e+02 5.409074125858776227e+00 5.397530515233039061e+00 6.100391491564391089e+00 6.094425765143074436e+00
1.900000000000000000e+02 5.405702692989597935e+00 5.399839879102379392e+00 6.095790534971206931e+00 6.096116372280221185e+00
1.910000000000000000e+02 5.400394738113909909e+00 5.391065838356742468e+00 6.088385887676409425e+00 6.084512117188576319e+00
1.920000000000000000e+02 5.398621896257767006e+00 5.398372852208300543e+00 6.088264569288877048e+00 6.094829836819037006e+00
